,MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type,size,color
1517,7a:5d:f2:63:da:8b,,Uncategorized;10,2022-11-08 08:00:04,7936,-81,██████████,███████████,0.0,800.0,BT,1,16711680
1518,56:ee:1d:be:c3:bd,,Uncategorized;10,2022-11-08 08:00:04,7936,-80,█████████,█████,0.0,800.0,BT,1,16711680
1519,6f:22:ec:f9:b9:e6,,Uncategorized;10,2022-11-08 08:00:38,7936,-76,████████████████,███████████,170.6999969482422,28.965999603271484,BT,1,16711680
1520,46:c6:28:07:4e:63,,Uncategorized;10,2022-11-08 08:00:38,7936,-66,██████████,████████████████████,170.6999969482422,28.965999603271484,BT,1,16711680
1521,58:9f:9e:a8:db:ea,,Uncategorized;10,2022-11-08 08:00:38,7936,-86,███████,█████,170.6999969482422,28.965999603271484,BT,1,16711680
1522,5f:39:c2:81:37:65,,Uncategorized;10,2022-11-08 08:00:38,7936,-71,████████████████████,███████████████,170.6999969482422,28.965999603271484,BT,1,16711680
1523,7a:b6:72:56:2a:9b,,Uncategorized;10,2022-11-08 08:00:38,7936,-90,███████████████,███████████████,170.6999969482422,28.965999603271484,BT,1,16711680
1524,74:3b:a2:db:90:23,,Uncategorized;10,2022-11-08 08:00:38,7936,-69,████,█████,170.6999969482422,28.965999603271484,BT,1,16711680
1525,7a:b6:72:56:2a:9b,,Uncategorized;10,2022-11-08 08:00:38,7936,-81,█████████████,███████████████████,170.6999969482422,28.965999603271484,BT,1,16711680
1526,7a:ab:10:a9:99:f1,,Uncategorized;10,2022-11-08 08:00:38,7936,-80,███,█████████,170.6999969482422,28.965999603271484,BT,1,16711680
1527,fa:05:39:93:8e:45,,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],2022-11-08 08:01:14,6,-60,████████████,███████,170.59999084472656,20.0,WIFI,1,16711680
1528,62:09:ce:a5:2c:b7,Noah's Galaxy S22 Ultra,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-11-08 08:01:14,6,-44,██████████,████████████████████,170.59999084472656,20.0,WIFI,1,16711680
1529,4b:9a:01:c7:34:20,,Uncategorized;10,2022-11-08 08:01:48,7936,-67,█████████████,█████████████████,170.6999969482422,20.0,BT,1,16711680
1530,6f:9c:d0:9c:41:db,,Uncategorized;10,2022-11-08 08:01:48,7936,-77,██████████,███,170.6999969482422,20.0,BT,1,16711680
1531,5a:18:93:db:06:a3,,Uncategorized;10,2022-11-08 08:01:48,7936,-98,████████,███,170.6999969482422,20.0,BT,1,16711680
1532,6f:22:ec:f9:b9:e6,,Uncategorized;10,2022-11-08 08:01:48,7936,-71,███████,████████████████████,170.6999969482422,20.0,BT,1,16711680
1533,5a:60:51:89:4b:58,,Uncategorized;10,2022-11-08 08:01:48,7936,-79,███████████████████,███████████████████,170.6999969482422,20.0,BT,1,16711680
1534,4b:9a:01:c7:34:20,,Uncategorized;10,2022-11-08 08:02:24,7936,-61,████████████,████████,0.0,800.0,BT,1,16711680
1535,58:9f:9e:a8:db:ea,,Uncategorized;10,2022-11-08 08:02:24,7936,-78,██████████,██████,0.0,800.0,BT,1,16711680
1536,6b:df:0d:5b:c5:66,,Uncategorized;10,2022-11-08 08:02:24,7936,-85,████████,████,0.0,800.0,BT,1,16711680
1537,58:cf:e3:81:48:b5,,Uncategorized;10,2022-11-08 08:02:24,7936,-70,███████,█████,0.0,800.0,BT,1,16711680
1538,73:60:88:06:56:97,,Uncategorized;10,2022-11-08 08:02:24,7936,-91,█████████████,███████████,0.0,800.0,BT,1,16711680
1539,47:63:18:67:65:b3,,Uncategorized;10,2022-11-08 08:02:24,7936,-92,█████,████████████████████,0.0,800.0,BT,1,16711680
1540,63:4e:7d:b4:5d:de,,Uncategorized;10,2022-11-08 08:02:24,7936,-79,███████████,██████████████████,0.0,800.0,BT,1,16711680
1541,6a:47:b8:17:2f:84,,Uncategorized;10,2022-11-08 08:02:24,7936,-74,████████████,███████████,0.0,800.0,BT,1,16711680
1542,54:e2:1c:20:c0:34,,Uncategorized;10,2022-11-08 08:02:52,7936,-72,██████████████,██████████████████,170.6999969482422,20.0,BT,1,16711680
1543,5e:0d:37:c6:f6:1e,,Uncategorized;10,2022-11-08 08:02:52,7936,-73,█████████████,███████████████,170.6999969482422,20.0,BT,1,16711680
1544,47:63:18:67:65:b3,,Uncategorized;10,2022-11-08 08:02:52,7936,-78,███,█████████,170.6999969482422,20.0,BT,1,16711680
1545,7f:08:81:45:c2:07,,Uncategorized;10,2022-11-08 08:02:52,7936,-83,████,████,170.6999969482422,20.0,BT,1,16711680
1546,75:ec:91:36:fe:ce,,Uncategorized;10,2022-11-08 08:02:52,7936,-62,█████████,███,170.6999969482422,20.0,BT,1,16711680
1547,6a:47:b8:17:2f:84,,Uncategorized;10,2022-11-08 08:02:52,7936,-64,███████████████,█████████,170.6999969482422,20.0,BT,1,16711680
1548,5a:18:93:db:06:a3,,Uncategorized;10,2022-11-08 08:02:52,7936,-93,████████████████████,████████████,170.6999969482422,20.0,BT,1,16711680
1549,65:98:04:ea:c5:2c,,Uncategorized;10,2022-11-08 08:02:52,7936,-88,██████,█████████████,170.6999969482422,20.0,BT,1,16711680
1550,4d:90:e0:65:1c:b4,,Uncategorized;10,2022-11-08 08:02:52,7936,-87,███████████████████,█████████████,170.6999969482422,20.0,BT,1,16711680
1551,56:dc:35:6c:2e:14,,Uncategorized;10,2022-11-08 08:02:52,7936,-93,██████████,███████████,170.6999969482422,20.0,BT,1,16711680
1552,7a:ab:10:a9:99:f1,,Uncategorized;10,2022-11-08 08:02:52,7936,-70,███████████████████,███████████,170.6999969482422,20.0,BT,1,16711680
1553,58:9f:9e:a8:db:ea,,Uncategorized;10,2022-11-08 08:02:52,7936,-71,█████,█████████████,170.6999969482422,20.0,BT,1,16711680
1554,73:60:88:06:56:97,,Uncategorized;10,2022-11-08 08:02:52,7936,-83,███████████████████,███████████████,170.6999969482422,20.0,BT,1,16711680
1555,56:dc:35:6c:2e:14,,Uncategorized;10,2022-11-08 08:03:27,7936,-87,██████,███████████████,170.6999969482422,20.0,BT,1,16711680
1556,72:86:a3:79:e4:04,,Uncategorized;10,2022-11-08 08:03:27,7936,-91,███████,████████████████████,170.6999969482422,20.0,BT,1,16711680
1557,6f:9f:eb:8b:ca:fe,,Uncategorized;10,2022-11-08 08:03:27,7936,-99,███████,███████████████████,170.6999969482422,20.0,BT,1,16711680
1558,6a:c4:4b:fd:eb:92,,Uncategorized;10,2022-11-08 08:03:27,7936,-80,█████████,████████████████████,170.6999969482422,20.0,BT,1,16711680
1559,4b:9a:01:c7:34:20,,Uncategorized;10,2022-11-08 08:03:27,7936,-56,███████████,████████████████████,170.6999969482422,20.0,BT,1,16711680
1560,69:13:7f:6c:cb:4e,,Uncategorized;10,2022-11-08 08:03:27,7936,-71,███████,███████,170.6999969482422,20.0,BT,1,16711680
1561,63:0f:83:49:52:50,,Uncategorized;10,2022-11-08 08:03:27,7936,-85,████████████████,███,170.6999969482422,20.0,BT,1,16711680
1562,4a:38:4a:7d:45:88,,Uncategorized;10,2022-11-08 08:03:27,7936,-89,██████████████,████████████,170.6999969482422,20.0,BT,1,16711680
1563,6f:9f:eb:8b:ca:fe,,Uncategorized;10,2022-11-08 08:03:27,7936,-89,███████,█████,170.6999969482422,20.0,BT,1,16711680
1564,5a:60:51:89:4b:58,,Uncategorized;10,2022-11-08 08:03:27,7936,-70,█████████████,████████████,170.6999969482422,20.0,BT,1,16711680
1565,7f:08:81:45:c2:07,,Uncategorized;10,2022-11-08 08:03:27,7936,-75,████████████████████,██████████,170.6999969482422,20.0,BT,1,16711680
1566,58:90:d5:92:84:55,,Uncategorized;10,2022-11-08 08:03:56,7936,-74,██████████████████,████████████████████,0.0,1899.9990234375,BT,1,16711680
1567,72:86:a3:79:e4:04,,Uncategorized;10,2022-11-08 08:03:56,7936,-76,███████████,███████████████,0.0,1899.9990234375,BT,1,16711680
1568,7a:ab:10:a9:99:f1,,Uncategorized;10,2022-11-08 08:03:56,7936,-63,██████████████████,████████████,0.0,1899.9990234375,BT,1,16711680
1569,7b:0c:f6:30:49:2e,,Uncategorized;10,2022-11-08 08:03:56,7936,-76,███,██████,0.0,1899.9990234375,BT,1,16711680
1570,4a:38:4a:7d:45:88,,Uncategorized;10,2022-11-08 08:03:56,7936,-83,███████,█████,0.0,1899.9990234375,BT,1,16711680
1571,6b:df:0d:5b:c5:66,,Uncategorized;10,2022-11-08 08:03:56,7936,-79,██████████,█████████,0.0,1899.9990234375,BT,1,16711680
1572,24:e5:71:4d:86:c4,,Uncategorized;10,2022-11-08 08:03:56,7936,-63,██████████,███████,0.0,1899.9990234375,BT,1,16711680
1573,63:0f:83:49:52:50,,Uncategorized;10,2022-11-08 08:03:56,7936,-74,█████████,████████████,0.0,1899.9990234375,BT,1,16711680
1574,4b:ac:c1:f7:cb:72,,Uncategorized;10,2022-11-08 08:03:56,7936,-76,████████████████,████████,0.0,1899.9990234375,BT,1,16711680
1575,43:88:44:66:87:f6,Apple Pencil,Uncategorized;10,2022-11-08 08:03:56,7936,-76,█████████,███████████████████,0.0,1899.9990234375,BT,1,16711680
1576,6f:b9:11:40:14:42,,Uncategorized;10,2022-11-08 08:03:56,7936,-89,████████,███████████████,0.0,1899.9990234375,BT,1,16711680
1577,66:92:c1:5c:cb:3b,,Uncategorized;10,2022-11-08 08:03:56,7936,-67,███████,████████████████████,0.0,1899.9990234375,BT,1,16711680
1578,0e:c9:ee:3a:06:b3,,Uncategorized;10,2022-11-08 08:03:56,7936,-76,█████████████,███████████████████,0.0,1899.9990234375,BT,1,16711680
1579,51:a0:11:b4:d0:56,,Uncategorized;10,2022-11-08 08:04:30,7936,-76,█████████████████,███████████████,0.0,800.0,BT,1,16711680
1580,69:e4:cf:2b:8d:6b,,Uncategorized;10,2022-11-08 08:04:30,7936,-80,███,█████,0.0,800.0,BT,1,16711680
1581,7e:c8:9c:83:80:ae,,Uncategorized;10,2022-11-08 08:04:30,7936,-93,████,███████████████████,0.0,800.0,BT,1,16711680
1582,4d:90:e0:65:1c:b4,,Uncategorized;10,2022-11-08 08:04:30,7936,-82,████████████,███████████████████,0.0,800.0,BT,1,16711680
1583,65:ff:23:65:ec:e2,,Uncategorized;10,2022-11-08 08:04:30,7936,-66,██████████████████,███████,0.0,800.0,BT,1,16711680
1584,79:8b:6a:12:37:1d,,Uncategorized;10,2022-11-08 08:04:30,7936,-68,████████████████,███████████,0.0,800.0,BT,1,16711680
1585,4e:f0:f4:6f:0d:9f,,Uncategorized;10,2022-11-08 08:04:30,7936,-65,██████████████,██████████,0.0,800.0,BT,1,16711680
1586,44:7a:d9:64:3f:4f,,Uncategorized;10,2022-11-08 08:04:59,7936,-79,████,███,0.0,800.0,BT,1,16711680
1587,fa:05:39:93:8e:45,,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],2022-11-08 08:04:59,6,-54,████████████,███████,0.0,800.0,WIFI,1,16711680
1588,72:75:95:e0:b6:95,,Uncategorized;10,2022-11-08 08:04:59,7936,-86,████████████████████,████,0.0,800.0,BT,1,16711680
1589,46:c6:28:07:4e:63,,Uncategorized;10,2022-11-08 08:04:59,7936,-60,████████████████████,██████,0.0,800.0,BT,1,16711680
1590,63:4e:7d:b4:5d:de,,Uncategorized;10,2022-11-08 08:04:59,7936,-73,████████████████,██████████████,0.0,800.0,BT,1,16711680
1591,44:7a:d9:64:3f:4f,,Uncategorized;10,2022-11-08 08:04:59,7936,-73,████████,████████████████████,0.0,800.0,BT,1,16711680
1592,fa:b9:5a:bf:ac:2e,AT_401_CST_570004_WW_ac2e,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-11-08 08:04:59,11,-70,███████████████,███████,0.0,800.0,WIFI,1,16711680
1593,47:63:18:67:65:b3,,Uncategorized;10,2022-11-08 08:04:59,7936,-71,████████████████,██████████████████,0.0,800.0,BT,1,16711680
1594,72:75:95:e0:b6:95,,Uncategorized;10,2022-11-08 08:04:59,7936,-81,████████████████,█████████,0.0,800.0,BT,1,16711680
1595,56:ee:1d:be:c3:bd,,Uncategorized;10,2022-11-08 08:04:59,7936,-71,████████████,█████████████,0.0,800.0,BT,1,16711680
1596,61:1f:3d:9d:89:e0,,Uncategorized;10,2022-11-08 08:05:34,7936,-95,█████████████████,██████████████████,170.6999969482422,29.07200050354004,BT,1,16711680
1597,5c:cd:26:90:f1:1e,,Uncategorized;10,2022-11-08 08:05:34,7936,-81,████████████,███████████,170.6999969482422,29.07200050354004,BT,1,16711680
1598,6f:b9:11:40:14:42,,Uncategorized;10,2022-11-08 08:05:34,7936,-84,██████████,█████████,170.6999969482422,29.07200050354004,BT,1,16711680
1599,44:7a:d9:64:3f:4f,,Uncategorized;10,2022-11-08 08:05:34,7936,-66,██████████████,█████████,170.6999969482422,29.07200050354004,BT,1,16711680
1600,4f:e4:93:ae:16:0a,,Uncategorized;10,2022-11-08 08:05:34,7936,-69,████████████████,███,170.6999969482422,29.07200050354004,BT,1,16711680
1601,44:23:50:b1:78:9c,,Uncategorized;10,2022-11-08 08:05:34,7936,-81,███████████████,█████,170.6999969482422,29.07200050354004,BT,1,16711680
1602,53:e8:59:2b:b6:e8,,Uncategorized;10,2022-11-08 08:05:34,7936,-78,███████████,████,170.6999969482422,29.07200050354004,BT,1,16711680
1603,6f:22:ec:f9:b9:e6,,Uncategorized;10,2022-11-08 08:05:34,7936,-64,█████████,████████,170.6999969482422,29.07200050354004,BT,1,16711680
1604,53:e8:59:2b:b6:e8,,Uncategorized;10,2022-11-08 08:05:34,7936,-70,█████,███████,170.6999969482422,29.07200050354004,BT,1,16711680
1605,6f:b9:11:40:14:42,,Uncategorized;10,2022-11-08 08:05:34,7936,-79,███████████████,██████████,170.6999969482422,29.07200050354004,BT,1,16711680
1606,50:74:c8:b6:a2:66,,Uncategorized;10,2022-11-08 08:05:34,7936,-76,███████████████████,██████████████,170.6999969482422,29.07200050354004,BT,1,16711680
1607,1c:39:29:36:70:87,AT_401_CST_570004_WW_7087,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-11-08 08:06:10,11,-89,██████,████,170.6999969482422,15.746999740600586,WIFI,1,16711680
1608,52:23:c1:85:00:a9,,Uncategorized;10,2022-11-08 08:06:10,7936,-73,██████████,████████████,170.6999969482422,15.746999740600586,BT,1,16711680
1609,44:25:8c:87:ff:27,,Uncategorized;10,2022-11-08 08:06:10,7936,-81,███,█████████,170.6999969482422,15.746999740600586,BT,1,16711680
1610,55:a4:a1:ba:b2:0a,,Uncategorized;10,2022-11-08 08:06:10,7936,-85,███████████████████,█████████████,170.6999969482422,15.746999740600586,BT,1,16711680
1611,47:f5:95:77:94:a9,,Uncategorized;10,2022-11-08 08:06:10,7936,-75,███████████████████,███████████████,170.6999969482422,15.746999740600586,BT,1,16711680
1612,61:1f:3d:9d:89:e0,,Uncategorized;10,2022-11-08 08:06:10,7936,-89,██████████,█████████,170.6999969482422,15.746999740600586,BT,1,16711680
1613,28:a0:78:fe:99:cb,,Uncategorized;10,2022-11-08 08:06:10,7936,-74,█████████,█████████████,170.6999969482422,15.746999740600586,BT,1,16711680
1614,24:d0:21:7b:9b:f5,,Uncategorized;10,2022-11-08 08:06:10,7936,-72,████████████,██████,170.6999969482422,15.746999740600586,BT,1,16711680
1615,76:2a:6a:34:6c:4c,,Uncategorized;10,2022-11-08 08:06:10,7936,-74,████████,████████████,170.6999969482422,15.746999740600586,BT,1,16711680
1616,6e:f3:9b:5e:b3:bc,,Uncategorized;10,2022-11-08 08:06:10,7936,-94,██████████████████,███████████████,170.6999969482422,15.746999740600586,BT,1,16711680
1617,6a:5b:e6:43:67:7f,,Uncategorized;10,2022-11-08 08:06:10,7936,-77,████,████████████████████,170.6999969482422,15.746999740600586,BT,1,16711680
1618,54:fc:76:1f:ee:6f,,Uncategorized;10,2022-11-08 08:06:10,7936,-64,████████████,████████████████,170.6999969482422,15.746999740600586,BT,1,16711680
1619,44:25:8c:87:ff:27,,Uncategorized;10,2022-11-08 08:06:10,7936,-65,██████████,██████,170.6999969482422,15.746999740600586,BT,1,16711680
1620,44:2b:57:8d:da:8e,,Uncategorized;10,2022-11-08 08:06:10,7936,-100,██████████████,██████████████████,170.6999969482422,15.746999740600586,BT,1,16711680
1621,4b:a5:58:42:3f:a5,,Uncategorized;10,2022-11-08 08:06:10,7936,-76,██████,████████████████,170.6999969482422,15.746999740600586,BT,1,16711680
1622,5b:06:22:0b:8d:6f,,Uncategorized;10,2022-11-08 08:06:10,7936,-90,████,█████████,170.6999969482422,15.746999740600586,BT,1,16711680
1623,55:a4:a1:ba:b2:0a,,Uncategorized;10,2022-11-08 08:06:10,7936,-76,████████,████,170.6999969482422,15.746999740600586,BT,1,16711680
1624,60:e8:41:76:5d:69,Apple Pencil,Uncategorized;10,2022-11-08 08:06:10,7936,-73,██████████████████,██████████████████,170.6999969482422,15.746999740600586,BT,1,16711680
1625,56:0d:6a:db:05:4c,,Uncategorized;10,2022-11-08 08:06:10,7936,-62,████████████,██████,170.6999969482422,15.746999740600586,BT,1,16711680
1626,4f:9c:e8:dc:01:69,,Uncategorized;10,2022-11-08 08:06:43,7936,-88,█████████████,████████,170.6999969482422,20.0,BT,1,16711680
1627,70:c3:2a:d0:01:d0,,Uncategorized;10,2022-11-08 08:06:43,7936,-84,██████,███████████████████,170.6999969482422,20.0,BT,1,16711680
1628,5e:b6:09:89:4f:0c,,Uncategorized;10,2022-11-08 08:06:43,7936,-93,████████████████,████,170.6999969482422,20.0,BT,1,16711680
1629,64:1f:ba:89:cc:6a,,Uncategorized;10,2022-11-08 08:06:43,7936,-83,███████████████,███████████,170.6999969482422,20.0,BT,1,16711680
1630,7a:56:66:70:e8:32,,Uncategorized;10,2022-11-08 08:06:43,7936,-63,██████████,███████████,170.6999969482422,20.0,BT,1,16711680
1631,4d:90:e0:65:1c:b4,,Uncategorized;10,2022-11-08 08:06:43,7936,-77,██████████████,██████████,170.6999969482422,20.0,BT,1,16711680
1632,49:9d:02:e6:12:f6,,Uncategorized;10,2022-11-08 08:06:43,7936,-68,███████,██████████████,170.6999969482422,20.0,BT,1,16711680
1633,7f:bb:a9:11:59:32,,Uncategorized;10,2022-11-08 08:06:43,7936,-99,█████████████,██████████████,170.6999969482422,20.0,BT,1,16711680
1634,7f:bb:a9:11:59:32,,Uncategorized;10,2022-11-08 08:06:43,7936,-81,████████████████████,██████████,170.6999969482422,20.0,BT,1,16711680
1635,73:c3:37:a3:05:4b,,Uncategorized;10,2022-11-08 08:07:18,7936,-89,███,████████,170.6999969482422,27.145999908447266,BT,1,16711680
1636,4f:9c:e8:dc:01:69,,Uncategorized;10,2022-11-08 08:07:18,7936,-81,██████,████████████████,170.6999969482422,27.145999908447266,BT,1,16711680
1637,48:b7:d2:df:cd:cc,,Uncategorized;10,2022-11-08 08:07:18,7936,-97,██████████,██████████████████,170.6999969482422,27.145999908447266,BT,1,16711680
1638,47:f7:d3:2e:60:f1,,Uncategorized;10,2022-11-08 08:07:18,7936,-86,███,███████████,170.6999969482422,27.145999908447266,BT,1,16711680
1639,20:b5:66:f0:ca:a0,,Uncategorized;10,2022-11-08 08:07:53,7936,-77,███████,█████,0.0,800.0,BT,1,16711680
1640,5b:06:22:0b:8d:6f,,Uncategorized;10,2022-11-08 08:07:53,7936,-84,███████████████,██████,0.0,800.0,BT,1,16711680
1641,64:1f:ba:89:cc:6a,,Uncategorized;10,2022-11-08 08:07:53,7936,-76,████████████████,███████████████████,0.0,800.0,BT,1,16711680
1642,70:bc:f6:3b:cf:60,,Uncategorized;10,2022-11-08 08:07:53,7936,-75,███████████████████,███████████████,0.0,800.0,BT,1,16711680
1643,56:f8:a0:f9:85:eb,,Uncategorized;10,2022-11-08 08:07:53,7936,-89,████████████,██████,0.0,800.0,BT,1,16711680
1644,1c:39:29:42:75:1f,AT_401_RAC_056905_WW_751f,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2022-11-08 08:07:53,11,-87,████████████████████,█████████████████,0.0,800.0,WIFI,1,16711680
1645,61:1f:3d:9d:89:e0,,Uncategorized;10,2022-11-08 08:07:53,7936,-79,███,████████████████,0.0,800.0,BT,1,16711680
1646,45:86:e5:4f:d5:dd,,Uncategorized;10,2022-11-08 08:07:53,7936,-80,██████████████████,█████████████,0.0,800.0,BT,1,16711680
1647,5b:d7:11:32:1b:c2,,Uncategorized;10,2022-11-08 08:07:53,7936,-69,█████████████████,███████,0.0,800.0,BT,1,16711680
1648,0a:4b:17:80:1c:b4,,Uncategorized;10,2022-11-08 08:08:28,7936,-67,██████,█████,170.6999969482422,30.176000595092773,BT,1,16711680
1649,43:10:e8:be:62:27,,Uncategorized;10,2022-11-08 08:08:28,7936,-87,████,█████,170.6999969482422,30.176000595092773,BT,1,16711680
1650,7e:d8:66:6f:19:32,,Uncategorized;10,2022-11-08 08:08:28,7936,-99,███████,█████████,170.6999969482422,30.176000595092773,BT,1,16711680
1651,7e:16:90:79:82:8f,,Uncategorized;10,2022-11-08 08:08:28,7936,-99,█████████████████,█████████████████,170.6999969482422,30.176000595092773,BT,1,16711680
1652,24:d0:21:7b:9b:f5,,Uncategorized;10,2022-11-08 08:08:28,7936,-67,█████████████████,█████████,170.6999969482422,30.176000595092773,BT,1,16711680
1653,73:60:88:06:56:97,,Uncategorized;10,2022-11-08 08:08:28,7936,-78,█████████████,█████,170.6999969482422,30.176000595092773,BT,1,16711680
1654,47:f7:d3:2e:60:f1,,Uncategorized;10,2022-11-08 08:08:28,7936,-76,███████████████,████████████████,170.6999969482422,30.176000595092773,BT,1,16711680
1655,79:8b:6a:12:37:1d,,Uncategorized;10,2022-11-08 08:09:02,7936,-62,██████,██████████████████,171.5,26.399999618530277,BT,1,16711680
1656,58:48:1a:43:3b:23,,Uncategorized;10,2022-11-08 08:09:02,7936,-80,█████████,████████████████,171.5,26.399999618530277,BT,1,16711680
1657,5e:c7:e7:07:73:10,,Uncategorized;10,2022-11-08 08:09:02,7936,-64,█████████████,███████,171.5,26.399999618530277,BT,1,16711680
1658,76:2a:6a:34:6c:4c,,Uncategorized;10,2022-11-08 08:09:02,7936,-69,█████████████████,████████████████████,171.5,26.399999618530277,BT,1,16711680
1659,50:74:c8:b6:a2:66,,Uncategorized;10,2022-11-08 08:09:02,7936,-70,███████████████████,█████████,171.5,26.399999618530277,BT,1,16711680
1660,58:48:1a:43:3b:23,,Uncategorized;10,2022-11-08 08:09:02,7936,-74,███████,████████,171.5,26.399999618530277,BT,1,16711680
1661,56:dc:35:6c:2e:14,,Uncategorized;10,2022-11-08 08:09:37,7936,-76,███████████████████,█████████████████,170.6999969482422,20.0,BT,1,16711680
1662,49:6e:0b:85:5d:23,,Uncategorized;10,2022-11-08 08:09:37,7936,-96,████████████,██████████████,170.6999969482422,20.0,BT,1,16711680
1663,4b:5d:3a:a2:20:75,,Uncategorized;10,2022-11-08 08:09:37,7936,-75,██████████████,███████████████████,170.6999969482422,20.0,BT,1,16711680
1664,62:5c:7c:df:b2:e0,,Uncategorized;10,2022-11-08 08:09:37,7936,-71,█████████████████,████████████████████,170.6999969482422,20.0,BT,1,16711680
1665,44:c3:ad:e2:f7:95,,Uncategorized;10,2022-11-08 08:09:37,7936,-99,████████████████████,███████,170.6999969482422,20.0,BT,1,16711680
1666,56:f8:a0:f9:85:eb,,Uncategorized;10,2022-11-08 08:09:37,7936,-82,███████,█████████,170.6999969482422,20.0,BT,1,16711680
1667,43:10:e8:be:62:27,,Uncategorized;10,2022-11-08 08:09:37,7936,-79,███████████████████,███████████████████,170.6999969482422,20.0,BT,1,16711680
1668,49:6e:0b:85:5d:23,,Uncategorized;10,2022-11-08 08:09:37,7936,-90,████████████████████,█████████████,170.6999969482422,20.0,BT,1,16711680
1669,64:1f:ba:89:cc:6a,,Uncategorized;10,2022-11-08 08:09:37,7936,-71,███████████████,█████████████,170.6999969482422,20.0,BT,1,16711680
1670,5b:d7:11:32:1b:c2,,Uncategorized;10,2022-11-08 08:09:37,7936,-64,██████████████,██████████,170.6999969482422,20.0,BT,1,16711680
1671,62:35:c1:50:db:4e,,Uncategorized;10,2022-11-08 08:09:37,7936,-73,█████,███████████,170.6999969482422,20.0,BT,1,16711680
1672,5f:b8:5e:e7:ed:4b,,Uncategorized;10,2022-11-08 08:09:37,7936,-79,█████████████████,█████████████,170.6999969482422,20.0,BT,1,16711680
1673,72:c9:02:84:f8:9b,,Uncategorized;10,2022-11-08 08:09:37,7936,-62,█████████████,██████,170.6999969482422,20.0,BT,1,16711680
1674,44:1e:98:22:6e:a8,GUEST01,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2022-11-08 08:10:13,1,-80,██████████████████,████████████████,170.59999084472656,22.239999771118164,WIFI,1,16711680
1675,44:1e:98:a2:6e:a8,eduroam,[WPA2-EAP/SHA1-CCMP][RSN-EAP/SHA1-CCMP][ESS],2022-11-08 08:10:13,1,-77,█████████████,███████████████,170.59999084472656,22.239999771118164,WIFI,1,16711680
1676,54:66:21:d1:6c:a3,,Uncategorized;10,2022-11-08 08:10:13,7936,-92,██████,███████████,170.59999084472656,22.239999771118164,BT,1,16711680
1677,49:73:ad:5b:79:fa,,Uncategorized;10,2022-11-08 08:10:13,7936,-86,████████████,███████████,170.59999084472656,22.239999771118164,BT,1,16711680
1678,7e:33:64:bd:92:99,,Uncategorized;10,2022-11-08 08:10:13,7936,-84,████████████,████,170.59999084472656,22.239999771118164,BT,1,16711680
1679,54:66:21:d1:6c:a3,,Uncategorized;10,2022-11-08 08:10:13,7936,-78,████████,██████████████,170.59999084472656,22.239999771118164,BT,1,16711680
1680,4d:90:e0:65:1c:b4,,Uncategorized;10,2022-11-08 08:10:13,7936,-71,██████████████,██████████,170.59999084472656,22.239999771118164,BT,1,16711680
1681,7e:33:64:bd:92:99,,Uncategorized;10,2022-11-08 08:10:13,7936,-76,██████████████,██████████████,170.59999084472656,22.239999771118164,BT,1,16711680
1682,00:01:95:0e:ee:4c,,Uncategorized;10,2022-11-08 08:10:47,7936,-100,████████████,██████,170.59999084472656,20.0,BT,1,16711680
1683,54:66:21:d1:6c:a3,,Uncategorized;10,2022-11-08 08:10:47,7936,-69,██████,████████████,170.59999084472656,20.0,BT,1,16711680
1684,61:11:25:27:5c:aa,,Uncategorized;10,2022-11-08 08:10:47,7936,-94,█████████████,████████,170.59999084472656,20.0,BT,1,16711680
1685,6f:b9:11:40:14:42,,Uncategorized;10,2022-11-08 08:11:20,7936,-72,███████████████,██████████,170.6999969482422,20.0,BT,1,16711680
1686,47:2e:1e:d4:19:cd,,Uncategorized;10,2022-11-08 08:11:20,7936,-92,████████,███████,170.6999969482422,20.0,BT,1,16711680
1687,55:a4:a1:ba:b2:0a,,Uncategorized;10,2022-11-08 08:11:20,7936,-70,███████████,████████████████,170.6999969482422,20.0,BT,1,16711680
1688,49:73:ad:5b:79:fa,,Uncategorized;10,2022-11-08 08:11:20,7936,-78,██████,███████,170.6999969482422,20.0,BT,1,16711680
1689,5f:b8:5e:e7:ed:4b,,Uncategorized;10,2022-11-08 08:11:20,7936,-71,█████████████████,█████████████████,170.6999969482422,20.0,BT,1,16711680
1690,7c:96:4e:b0:24:61,,Uncategorized;10,2022-11-08 08:11:55,7936,-94,████████,████████,170.6999969482422,20.0,BT,1,16711680
1691,5a:45:86:1a:a9:58,,Uncategorized;10,2022-11-08 08:11:55,7936,-67,████████████,███,170.6999969482422,20.0,BT,1,16711680
1692,4e:cf:59:09:0e:5a,,Uncategorized;10,2022-11-08 08:11:55,7936,-100,███████████,█████,170.6999969482422,20.0,BT,1,16711680
